Maximum_humidity_,Average_humidity_,Minimum_humidity_,Precipitation_mm,Average_temperature_C,Maximum_temperature_C,Minimum_temperature_C,Heating_Degree_Days_Base_20_C,Heating_Degree_Days_base_18_C,Cooling_Degree_Days_Base_21_C,Average_speed_ms,Gust_speed_ms,Stay_time_min,Calm_duration_min,Ava_date
54.7916005628821,42.867382176379515,27.981054596625647,0.0,5.945058330214372,9.048847410889243,3.63748016886463,13.656836210123064,11.656836210123064,0.0,2.4905272983128226,17.256425572238985,390.1894540337436,0.18945403374354575,1.0
46.168984557376135,35.640820464480115,24.320410232240057,0.0,6.147183590710398,12.117263609563153,2.8904902510928125,12.496123069672016,10.496123069672016,0.0,1.6168984557376134,9.42567789699372,390.0,0.0,1.0
52.49920511658002,40.91600426381668,26.95800213190834,0.0,6.041679914723666,9.954438251835159,3.4707604690198353,13.287400639572502,11.287400639572502,0.0,2.249920511658002,15.070124562283851,390.0,0.0,1.0
53.46828782916807,34.73414391458404,20.265856085415965,0.0,3.58549132385315,7.799392064061974,0.8190273024991583,15.734143914584035,13.734143914584035,0.0,1.4265856085415964,11.14500497510273,172.65856085415965,32.65856085415965,1.0
70.03778038002162,33.46942149359395,13.915466354397406,0.0,5.0685242050380115,10.453955139196543,-0.1553955139196542,14.850720187361556,12.850720187361556,0.0,2.5553955139196542,18.19855962527689,493.61511215200863,10.0,1.0
78.00642011480763,31.238202367853866,12.959229586223085,0.0,4.335409349437699,9.17897278163078,-0.027897278163077965,15.424462248266149,13.424462248266149,0.0,2.427897278163078,17.0510755034677,496.80256804592307,10.0,1.0
87.94288283662955,40.62828879707487,13.85675745055665,1.131459403955468,2.9771531346518225,5.208522610403842,0.8743422405850249,17.005711716337043,15.005711716337045,0.0,2.625747687618424,18.234540082632613,380.5711716337044,0.5711716337044326,1.0
88.96340814078853,40.96340814078853,12.862370265601639,1.2275259468796722,2.105406726410651,4.150354832651306,-0.08727490174705466,18.018460034547875,16.018460034547875,0.0,2.576133239041475,18.084325381128522,382.75259468796725,0.0,1.0
88.00650591808973,40.00650591808973,12.999070583130038,1.2001858833739922,2.993958790345253,5.0935870235972684,0.9926576067273076,17.00687768483771,15.006877684837711,0.0,2.699163524817035,18.795167032276204,380.0185883373992,0.0,1.0
40.22578901875766,28.70967088203412,12.483881863276464,0.0,6.351611813672354,11.048388186327646,3.496769617423886,12.777421098124233,10.777421098124233,0.0,1.1903223627344708,5.5935527453105855,669.0322362734471,50.96776372655293,1.0
36.19694387072991,22.073853951523716,12.049235967682478,0.0,7.993208935733596,13.559677492104939,4.202122395521013,11.119100056187024,9.119100056187024,0.0,1.3,4.8901528064635045,850.4923596768248,19.753820161587615,1.0
40.189115390190224,23.675646156076088,12.418911539019023,0.0,7.06893884464864,12.715557883305298,3.5993401911091025,11.8425509627928,9.8425509627928,0.0,1.3,5.004727884754756,850.0,17.905442304904888,1.0
44.325255613758145,25.33010224550326,12.832525561375814,0.0,5.9521809842853,11.743564930766835,2.7100700430419984,12.773182513095584,10.773182513095584,0.0,1.3,5.108131390343954,850.0,15.837372193120927,1.0
43.13142651901638,24.852570607606552,12.713142651901638,0.0,6.274514839865576,12.02411476803115,2.966743298411478,12.504570966778687,10.504570966778687,0.0,1.3,5.07828566297541,850.0,16.43428674049181,1.0
88.73517763073832,49.971015353959466,26.971015353959466,0.0,-1.9353096492348896,4.608695393812161,-4.547035526147665,20.01475636001339,18.01475636001339,0.0,1.1911725876912775,8.90869539381216,380.0,30.88274123087224,1.0
86.12086683720362,59.55682159692004,36.55682159692004,0.0,-2.283884421706183,1.732953520923989,-4.024173367440725,21.147624370545095,19.147624370545095,0.0,1.1040288945734542,6.032953520923989,380.0,39.597110542654576,1.0
54.92671175393769,33.048858830708205,14.951141169291795,0.0,7.231597637008511,12.175490283169985,4.038926461614742,11.917180892223783,9.917180892223783,0.0,1.8463355876968846,11.409771766141642,355.1221470767705,4.877852923229485,1.0
60.04143838757312,35.76335623767062,17.680479462524374,0.0,8.807089021203689,13.46270545118419,4.830753397436627,10.869246602563372,8.869246602563372,0.0,1.9319520537475625,12.837294548815809,350.0,10.0,1.0
69.7950939210435,46.11207365785519,22.31697973681169,0.0,0.8595477000115586,3.023472563176753,-1.5565657447304546,19.31313148946091,17.31313148946091,0.0,3.2702261499942207,15.235546221031946,520.0,1.3660405263766222,1.0
68.86111375637117,42.064826277608375,19.20371252123721,0.0,2.04258924192986,4.953698236832929,-0.9027796294598142,18.00555925891963,16.00555925891963,0.0,2.67870537903507,13.118524514441303,520.0,7.59257495752558,1.0
68.60751047202352,44.44881806815292,23.448818068152917,0.0,0.5419748671435389,7.8354937167858845,-2.1720167552376406,17.16826151922588,15.168261519225878,0.0,1.2588734291964712,8.9,528.0375523601176,20.0,1.0
75.6651002486186,37.251174813536046,18.167449875690696,0.0,2.8655701740330244,6.498590223756746,-2.117684838397906,17.859547307320582,15.859547307320579,0.0,3.8660400994474426,18.13161027348047,700.8372493784535,9.162750621546516,1.0
53.77187902187386,35.84218146718922,22.0,0.0,2.9895270270324525,10.028120978126147,-0.9262548262486257,15.44906692406124,13.44906692406124,0.0,1.3,4.8,570.0,16.140604890630726,1.0
50.38237005864653,35.8781585965628,21.626052865520933,0.0,3.874789426895813,10.8,0.0,14.6,12.6,0.0,1.3,5.809657263093482,566.2605286552093,20.0,1.0
45.13711783544282,34.56855891772141,25.113711783544282,0.0,5.2632140121520194,11.244821018228027,1.8722445853165937,13.441467198227688,11.441467198227688,0.0,1.4933100320252801,8.427755414683407,700.0,10.0,1.0
52.48628828736725,38.24314414368362,25.848628828736725,0.0,1.1476785590743397,5.071517838611509,-2.83122450391504,18.879853332651766,16.879853332651766,0.0,2.742669008852433,13.13122450391504,700.0,10.0,1.0
55.4811382766337,25.063203206356413,8.126406412712823,0.0,-2.6353739478514666,3.3722699800356755,-6.770847134243554,21.74169426848711,19.74169426848711,0.0,1.7670747895702934,10.470847134243554,721.5188617233663,16.962276553267394,1.0
51.41451145194143,25.642790749428993,10.27125594851538,0.0,-0.4857674004568062,5.752818634668816,-4.821488325513907,19.584334845422546,17.584334845422546,0.0,1.5342883700228402,10.164279074942899,726.571162997716,16.714418501142013,1.0
50.183009289497434,24.108932094733674,8.326796284201025,0.0,1.215903074727658,10.365359256840206,-5.17712594527836,17.405883344219077,15.405883344219076,0.0,1.3108932094733676,5.976252466313573,528.9106790526632,58.91067905266325,1.0
53.18949648782988,24.18245804065249,8.0,0.0,0.735787763412759,9.168760147954561,-5.225609094303526,18.028424473174482,16.028424473174482,0.0,1.500703844717739,7.286681108958925,533.6491608130498,56.350839186950196,1.0
80.06958072290853,50.96520963854574,24.27832289163412,0.0,4.726048192728676,9.678233734910073,0.6921498794917786,14.814808192799074,12.814808192799074,0.0,1.8278322891634118,10.208742168725589,400.34790361454264,9.652096385457352,1.0
76.86179272159393,48.28726424053131,31.143632120265654,0.0,-2.198101305349147,3.3455308149165073,-5.682653124950665,21.168561155017077,19.168561155017077,0.0,2.3430896360796964,13.730625118703983,405.7181606013283,0.0,1.0
74.41576949893076,47.471923166310255,30.735961583155127,0.0,-3.196894121269939,1.9390674618851893,-7.2929517465372475,22.676942142326027,20.676942142326027,0.0,2.2207884749465383,12.650298195361087,403.67980791577565,0.0,1.0
43.82166622196609,26.547777481310725,8.273888740655362,0.0,6.6031674226576484,12.286611659575158,2.145834445084777,12.833776947670033,10.833776947670033,0.0,2.1535001334101733,13.492334311674604,364.52222518689274,0.0,1.0
42.33038592992799,25.798231557956797,10.834807035036002,0.0,1.2486736684675979,8.352331216175518,-4.290795798919441,18.0008842210216,16.0008842210216,0.0,1.7201768442043204,9.617403517518001,350.0,3.669614070072005,1.0
63.29445414882103,40.41109170235793,17.263864627947417,0.0,11.666923580034778,18.376100436296863,5.166351527039019,8.236135372052585,6.236135372052585,0.0,1.4294454148821034,7.703058952087361,420.0,47.05545851178966,1.0
62.173675935112875,41.826324064887125,19.446067113552466,0.0,10.833274784825356,17.39853959780278,5.22577871564674,8.698169894086329,6.698169894086329,0.0,1.5239486097330683,9.128699520041177,417.9341898377822,47.93418983778219,1.0
60.49386818735512,41.0,19.25306590632244,0.0,11.798773637471024,16.789074492858276,7.051839543793465,8.09520630550316,6.09520630550316,0.0,1.6192865336064273,10.168785107961005,416.8673352341939,53.132664765806105,1.0
85.9114526371822,71.18358947788664,53.360684203522254,0.12721368407044514,4.337692108414984,7.819982635851423,1.446871582309317,15.398376311937241,13.398376311937241,0.0,1.0091794738943323,3.8003247376125517,713.6393157964777,53.639315796477746,1.0
91.39828054908905,71.81375560728756,44.61031670546567,0.0,4.770488650556768,9.987393638917066,1.911176430921146,14.050714965080894,12.050714965080894,0.0,1.0406877803643781,3.703438901821891,716.0171945091095,56.01719450910946,1.0
91.00681469790013,74.94548241679898,46.95911181259923,0.0,7.158430342809218,11.670696799029448,4.455704463649167,11.936799368660692,9.936799368660692,0.0,1.1972741208399487,4.4863706041997435,719.9318530209987,59.931853020998716,1.0
97.52340718506747,75.39141318824574,54.29778444797584,0.4187257480539775,3.3812742519460226,6.591482037331321,0.4672299409055394,16.494473651628194,14.494473651628196,0.0,1.275747903574219,10.655332332803624,444.7659281493253,335.2340718506747,1.0
73.04065181040713,52.13946432370329,40.51157145896263,0.0,-8.271825433987175,-4.724733469131625,-10.68752275560569,27.756128112368657,25.756128112368657,0.0,0.6078486608092581,3.3238276836999434,440.78486608092584,311.5697321618516,1.0
99.43623283302604,84.93961194495661,67.56376716697396,3.0858949218329803,3.475168955596528,5.626182689175698,1.2812077611008679,16.555700894311283,14.555700894311283,0.0,0.5375844777982641,4.4832352282592085,441.8792238899132,362.4831044403472,1.0
88.65042274251927,54.04873177244221,30.223520401182583,0.06991545149614758,1.9447040802365165,7.785380468267336,-3.421183679053934,17.8679016053933,15.867901605393298,0.0,2.3300845485038524,17.619169832951087,510.0,21.747886287403688,1.0
86.20494198239386,55.81976792957548,31.229651894363215,0.08197679295754756,-2.3859003214823056,2.72223892077241,-6.512062770779472,21.94491192500353,19.94491192500353,0.0,1.4434593876757082,7.681250524293636,510.0,22.04941982393869,1.0
90.23730825610424,60.61865412805212,30.82030679023322,1.371192476831271,3.2942384953662542,6.817969320976678,1.0381345871947882,16.105761504633747,14.105761504633746,0.0,2.097119247683127,12.233057889636482,506.76269174389574,30.0,1.0
55.22651099242094,41.234806166245605,27.295581501263175,0.0,10.437294718393007,14.637294718393006,6.873759919403549,9.244472681101723,7.244472681101723,0.0,1.6295581501263174,11.943372251894765,380.0,22.348061662456082,1.0
65.99361148596495,40.99787049532165,24.427354568755227,0.0,6.612825482506273,10.798509346725155,1.2557738898496313,13.972858381712607,11.972858381712607,0.0,1.357051592656642,8.686109765154551,380.0,30.0,1.0
57.161109349032834,41.342283852724044,26.97314844182786,0.0,9.99663620383141,14.19663620383141,6.175154957293698,9.814104419437447,7.814104419437447,0.0,1.597314844182786,11.459722662741791,380.0,23.422838527240465,1.0
94.84941140010997,75.92470570005499,56.641568566684995,0.0,4.292470570005499,8.365960863309507,2.077411710016495,14.828313713336998,12.828313713336998,0.0,0.6358431433315005,3.1584314333150054,407.7411710016495,270.75294299945017,1.0
91.23012819180761,74.38354698634602,56.02556979908974,0.0,4.087215100455133,9.182101140637185,1.4411894620936103,14.738354698634602,12.738354698634602,0.0,0.7025569799089735,3.7872151004551324,348.4658120546159,289.7443020091026,1.0
97.30376106872745,92.12331307259143,76.48722347336422,1.2607522137454907,5.281955200386397,7.387668692740857,4.0215044274909815,14.306014933204533,12.306014933204533,0.0,0.7,4.193985066795466,326.36089599227205,219.08268797681615,1.0
96.41948863057078,76.70974431528539,56.90324810509513,0.0,4.3709744315285395,8.02577746337633,2.3129232945856173,14.880649621019026,12.880649621019026,0.0,0.6096751894904869,2.8967518949048694,431.29232945856177,262.90255684714606,1.0
96.80224583541633,90.94156806319319,81.41796668333059,12.251237220278098,4.4465169443055785,6.75236013798626,2.577978748125309,15.334830556944215,13.334830556944215,0.0,0.6267415278472107,3.6,241.39322227776861,209.3033888611157,1.0
96.0,93.68673506930305,83.1239072418615,12.187609275813848,3.3626529861393886,5.393979479209083,1.1065450446973926,16.74973773804676,14.749737738046761,0.0,0.43752185516276987,3.0313264930696944,236.247814483723,293.1151651767536,1.0
96.24721791558585,88.82405971861948,75.98887166234339,12.192421475752907,4.5,7.067037611255221,3.209353430951857,14.865924777489559,12.865924777489559,0.0,0.6082405971861948,3.5258346253242467,225.76841803033636,214.23158196966364,1.0
96.0,92.19977500782747,80.99967858261066,12.400032141738935,3.6600449984345076,5.840067497651761,1.6800867826951218,16.239922859826557,14.239922859826558,0.0,0.4800064283477868,3.180022499217254,231.9993571652213,273.9971072434959,1.0
90.02870626933145,71.08611880799434,40.20094388532012,0.0,3.340424748394054,9.486118807994337,-0.13661023614078927,15.350963370806511,13.350963370806511,0.0,1.6885174922674218,10.350963370806513,685.1435313466573,10.0,1.0
93.729617666545,73.454076466691,49.729617666544996,0.6551082399708,2.1417964401897995,5.1392170069903,0.5882358601386999,17.1862735664355,15.1862735664355,0.0,1.7367388266472001,10.6576876731703,684.54076466691,4.54076466691,1.0
95.63102600942173,73.07379479811566,51.631026009421724,1.1114462422612141,-0.8244005746978917,0.08147081493821062,-1.5793696507407669,20.798949417901277,18.798949417901277,0.0,2.040964161507476,13.205574852625112,680.7379479811566,0.7379479811565499,1.0
54.95974931332237,45.15816277477832,29.61394574174056,0.0,5.031632554955664,11.502947802202517,3.102947802202517,12.697052197797483,10.697052197797483,0.0,1.2742630494493707,5.9882087911899315,867.4263049449371,31.286847527531464,1.0
58.5132431979651,36.5132431979651,17.578996113122916,0.0,5.265357782692413,13.770167314479513,1.2877322968327776,12.471050194343855,10.471050194343855,0.0,1.2570167314479515,3.2785083657239755,850.0,40.0,1.0
69.25233238875421,51.35780925392977,30.28438149214045,0.0,5.286247403143819,10.311480642019239,2.458877557375982,13.614820900302389,11.614820900302389,0.0,1.1273698457678372,3.3642190746070226,847.2630154232163,42.73698457678371,1.0
55.85180879759207,47.52908822788345,37.9418235442331,0.0,2.2232705823067596,5.908451462065967,-0.6679112805618495,17.37972990924794,15.379729909247942,0.0,1.191181862868609,3.747091177211655,840.8818137131391,49.11818628686092,1.0
97.0,95.90249230753612,89.80498461507224,0.9024923075361247,1.5487538462319377,2.6072584617102628,0.5585046154783252,18.4219938460289,16.4219938460289,0.0,1.4,7.3,440.0,40.0,1.0
99.55998764967636,96.85332921655879,88.29334156688242,0.1466707834412122,-0.12132551146169668,2.2440012350323637,-1.803988884708727,19.779993824838183,17.779993824838183,0.0,1.4,7.3,440.0,40.0,1.0
97.0,95.32816007235361,85.96896043412164,1.0,1.6343679855292783,3.2390239204110314,0.8359199638231961,17.962528057882885,15.962528057882885,0.0,1.4,7.3,440.0,40.0,1.0
97.0,95.05377231166199,84.3226338699719,1.0,1.6892455376676032,3.5408504571718185,0.9731138441690084,17.743017849329586,15.743017849329586,0.0,1.4,7.3,440.0,40.0,1.0
91.6612860315185,63.6612860315185,43.67742793696299,0.8629002220629525,3.5564434598851564,7.053215078796259,0.5266075393981295,16.243556540114845,14.243556540114843,0.0,1.1330643015759252,7.863707317335177,170.0,46.61286031518503,1.0
92.53744014336809,64.53744014336809,41.925119713263825,1.4762081003576624,5.221136272399369,9.243600358420224,1.6218001792101115,14.57886372760063,12.57886372760063,0.0,1.1768720071684045,8.345592078852448,170.0,55.37440143368089,1.0
54.02571549654147,45.07714648962442,33.07714648962442,0.0,2.0960700663908436,6.403784715353285,-0.1231439468873251,16.87185817206025,14.871858172060252,0.0,1.2243571125864632,8.716642463624021,274.8714225172926,40.0,1.0
53.77581133508492,44.327434005254744,32.327434005254744,0.0,2.3772122480294717,6.609955648554946,0.10176979842357747,16.659439634822178,14.659439634822176,0.0,1.230604716622877,8.797861316097404,276.1209433245754,40.0,1.0
55.95527151253775,48.19105430250755,36.063684767502515,0.0,0.7834717904914431,5.281576162487416,-1.254739070010067,17.986581453761325,15.986581453761325,0.0,1.1936315232497483,8.654739070010066,270.0,38.72630464994967,1.0
